날짜,시간,종가
2021/12/08,13:50:00,395
2021/12/08,10:35:00,397.15
2021/12/08,10:20:00,398.45
2021/12/08,10:05:00,398.45
2021/12/08,09:40:00,398.45
2021/12/08,09:00:00,396
2021/12/07,15:20:00,392.5
2021/12/07,14:45:00,393.1
2021/12/07,14:40:00,393
2021/12/07,14:35:00,392.75
2021/12/07,14:00:00,392.75
2021/12/07,13:55:00,392.3
2021/12/07,13:50:00,392
2021/12/07,13:10:00,392
2021/12/07,12:50:00,391
2021/12/07,09:40:00,388.85
2021/12/07,09:10:00,388
2021/12/07,09:00:00,388.95
2021/12/06,15:45:00,388.95
2021/12/06,15:30:00,390
2021/12/06,14:15:00,390.85
2021/12/06,14:10:00,390.65
2021/12/06,13:55:00,390.5
2021/12/06,09:50:00,384.85
2021/12/06,09:05:00,385.9
2021/12/06,09:00:00,387.15
2021/12/02,15:25:00,385.15
2021/12/02,12:10:00,384.35
2021/12/02,11:45:00,382.8
2021/12/02,10:40:00,382.45
2021/12/02,09:05:00,379.05
2021/11/30,15:30:00,370.5
2021/11/30,14:20:00,372
2021/11/30,10:25:00,378.25
2021/11/30,10:20:00,378.2
2021/11/29,14:45:00,377.55
2021/11/29,11:40:00,380.45
2021/11/26,15:45:00,381
2021/11/26,15:30:00,381.4
2021/11/26,14:40:00,381.6
2021/11/26,10:45:00,384.65
2021/11/26,09:00:00,387.55
2021/11/25,09:00:00,391.9
2021/11/24,12:05:00,390
2021/11/24,10:55:00,392
2021/11/23,15:45:00,392.45
2021/11/23,09:00:00,395.95
2021/11/22,15:20:00,396.3
2021/11/22,13:55:00,394.7
2021/11/22,13:15:00,395
2021/11/22,09:30:00,392.2
2021/11/22,09:00:00,389.55
2021/11/17,14:15:00,386
2021/11/17,12:20:00,386.3
2021/11/17,12:15:00,386.3
2021/11/17,11:45:00,386.7
2021/11/17,09:00:00,390.45
2021/11/16,09:00:00,390.1
2021/11/15,12:05:00,391
2021/11/12,14:25:00,387
2021/11/12,14:20:00,386.7
2021/11/12,11:05:00,387.5
2021/11/12,10:45:00,387
2021/11/12,10:35:00,386.5
2021/11/08,14:50:00,386.7
2021/11/08,13:25:00,384.2
2021/11/05,09:10:00,387.25
2021/11/02,09:15:00,391.9
2021/11/02,09:05:00,390.6
2021/10/28,15:45:00,391
2021/10/26,13:15:00,394
2021/10/25,11:50:00,390.7
2021/10/22,15:45:00,390.9
2021/10/20,10:05:00,393.9
2021/10/19,15:45:00,391.8
2021/10/15,15:45:00,390.5
2021/10/14,15:30:00,385.45
2021/10/14,15:20:00,385.4
2021/10/14,13:15:00,384
2021/10/14,13:10:00,384.3
2021/10/14,09:20:00,384.7
2021/10/12,15:45:00,376.6
2021/10/08,09:00:00,386.1
2021/10/06,10:15:00,383.6
2021/10/05,10:45:00,383.6
2021/10/05,09:55:00,383.4
2021/10/05,09:15:00,386.75
2021/10/05,09:00:00,399.95
2021/10/01,13:55:00,389.5
2021/10/01,13:45:00,390.05
2021/10/01,10:35:00,391
2021/10/01,10:00:00,392
2021/10/01,09:35:00,393.95
2021/09/30,09:00:00,393.95
2021/09/29,12:30:00,389.35
2021/09/17,11:15:00,405.7
2021/09/17,10:25:00,404.4
2021/09/16,09:00:00,410.65
2021/09/13,12:35:00,405.2
2021/09/10,09:00:00,404.75
2021/09/09,12:55:00,404.75
2021/09/09,10:35:00,406
2021/09/08,09:50:00,413
2021/09/08,09:15:00,411.45
2021/09/07,12:50:00,413.05
2021/09/03,13:00:00,414.95
2021/09/03,09:40:00,414.2
2021/09/03,09:30:00,414.2
2021/08/24,10:45:00,408
2021/08/23,10:20:00,402
2021/08/20,15:05:00,397.35
2021/08/20,09:20:00,400
2021/08/18,10:55:00,407.3
2021/08/13,11:05:00,413.4
2021/06/14,11:30:00,425.9
2021/06/14,09:45:00,428.9
2021/06/10,12:40:00,426
2021/06/10,09:00:00,426
2020/12/21,10:15:00,350
2020/12/18,11:00:00,334.55
2020/11/26,14:35:00,341.8
2020/11/06,09:45:00,315
2020/09/29,09:00:00,310.05
